customer_id,customer_name,city,acquisition_channel,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST-3928,Ayu Pratama,Unknown,TikTok Ads,2025-10-26,67,4,1096200,3,3,3,333,Needs Attention
CUST-3929,Sinta Yulianti,Makassar,Organic Social,2025-04-05,271,3,1688800,1,3,4,134,At-Risk
CUST-3930,Zaki Gunawan,Tangerang,Instagram Ads,2025-07-05,180,4,1884000,2,3,4,234,At-Risk
CUST-3931,Anwar Kusuma,Medan,TikTok Ads,2025-03-19,288,2,538000,1,2,2,122,Lost
CUST-3932,Ivan Darmawan,Denpasar,Referral,2025-09-12,111,3,710000,2,3,2,232,At-Risk
CUST-3933,Doni Maulana,Bandung,TikTok Ads,2025-11-30,32,2,792500,4,2,2,422,Potential Loyalist
CUST-3934,Vina Permana,Bekasi,Referral,2025-11-11,51,1,265500,3,1,1,311,Needs Attention
CUST-3935,Anwar Maulana,Bandung,TikTok Ads,2025-06-10,205,1,106200,2,1,1,211,Lost
CUST-3936,Lukman Halim,Denpasar,Referral,2025-07-22,163,7,1454400,2,4,3,243,Loyal
CUST-3937,Ulfa Utami,Bogor,Instagram Ads,2025-12-21,11,5,1063000,5,4,3,543,Champions
CUST-3938,Dewi Ramadhan,Jakarta,Instagram Ads,2025-04-02,274,2,771650,1,2,2,122,Lost
CUST-3939,Oki Darmawan,Jakarta,Instagram Ads,2025-08-29,125,4,2745500,2,3,5,235,At-Risk
CUST-3940,Rangga Cahyani,Balikpapan,TikTok Ads,2025-12-07,25,8,3684000,4,4,5,445,Champions
CUST-3941,Wawan Wibowo,Jakarta,Instagram Ads,2025-11-01,61,12,3133050,3,5,5,355,Loyal
CUST-3942,Umar Nugroho,Jakarta,TikTok Ads,2025-12-06,26,9,4226500,4,5,5,455,Champions
CUST-3943,Joko Utami,Unknown,Organic Social,2025-07-01,184,3,1041000,2,3,3,233,At-Risk
CUST-3944,Taufik Sukmawati,Unknown,Google Search,2025-12-23,9,7,1661250,5,4,4,544,Champions
CUST-3945,Galih Gunawan,Balikpapan,Marketplace,2025-08-02,152,3,1589700,2,3,4,234,At-Risk
CUST-3946,Jasmine Rahayu,Jakarta,Organic Social,2025-12-29,3,11,2400800,5,5,4,554,Champions
CUST-3947,Nanda Sukmawati,Bandung,Referral,2025-08-31,123,2,316250,2,2,1,221,Lost
CUST-3948,Gita Hidayat,Depok,TikTok Ads,2024-03-23,649,1,188100,1,1,1,111,Lost
CUST-3949,Galih Ramadhan,Medan,Google Search,2025-06-09,206,1,525000,2,1,2,212,Lost
CUST-3950,Vero Lestari,Tangerang,Google Search,2025-07-10,175,2,1030800,2,2,3,223,Lost
CUST-3951,Zaki Cahyani,Solo,Referral,2025-12-31,1,13,5119500,5,5,5,555,Champions
CUST-3952,Gita Pratama,Unknown,Instagram Ads,2025-12-10,22,7,1933300,4,4,4,444,Champions
CUST-3953,Doni Sukmawati,Bandung,Instagram Ads,2025-06-04,211,5,1558350,2,4,4,244,Loyal
CUST-3954,Galih Setiawan,Surabaya,TikTok Ads,2025-12-05,27,4,1018900,4,3,3,433,Potential Loyalist
CUST-3955,Irfan Cahyani,Medan,Instagram Ads,2025-12-29,3,1,145000,5,1,1,511,Potential Loyalist
CUST-3956,Krisna Darmawan,Bekasi,Organic Social,2025-08-08,146,1,130500,2,1,1,211,Lost
CUST-3957,Maya Yulianti,Medan,TikTok Ads,2025-09-06,117,2,1034000,2,2,3,223,Lost
CUST-3958,Ivan Hartono,Solo,TikTok Ads,2025-09-19,104,3,1304000,3,3,3,333,Needs Attention
CUST-3959,Sari Darmawan,Yogyakarta,Instagram Ads,2025-12-23,9,2,1878200,5,2,4,524,Potential Loyalist
CUST-3960,Adit Santoso,Jakarta,Instagram Ads,2024-11-21,406,1,108750,1,1,1,111,Lost
CUST-3961,Prita Permana,Jakarta,Marketplace,2025-07-17,168,1,226950,2,1,1,211,Lost
CUST-3962,Vero Darmawan,Jakarta,Referral,2025-03-21,286,2,226750,1,2,1,121,Lost
CUST-3963,Bagus Saputra,Surabaya,Referral,2025-09-27,96,5,1211500,3,4,3,343,Loyal
CUST-3964,Oki Yulianti,Bogor,TikTok Ads,2025-12-12,20,10,4648350,4,5,5,455,Champions
CUST-3965,Bagus Rahayu,Makassar,Instagram Ads,2025-09-30,93,2,1443000,3,2,3,323,Needs Attention
CUST-3966,Irfan Sukmawati,Unknown,TikTok Ads,2025-01-16,350,4,2886200,1,3,5,135,At-Risk
CUST-3967,Hilda Rahayu,Unknown,Organic Social,2025-05-07,239,1,490000,1,1,2,112,Lost
CUST-3968,Indra Ramadhan,Semarang,Instagram Ads,2025-10-01,92,1,313500,3,1,1,311,Needs Attention
CUST-3969,Vina Handoko,Jakarta,Instagram Ads,2025-11-28,34,7,2061800,4,4,4,444,Champions
CUST-3970,Laras Yulianti,Surabaya,Marketplace,2025-10-11,82,6,1797000,3,4,4,344,Loyal
CUST-3971,Doni Hidayat,Bogor,Google Search,2025-06-19,196,4,1402000,2,3,3,233,At-Risk
CUST-3972,Dinda Lestari,Bandung,Instagram Ads,2024-11-17,410,2,1191000,1,2,3,123,Lost
CUST-3973,Jihan Ramadhan,Bandar Lampung,Organic Social,2025-09-23,100,7,2192000,3,4,4,344,Loyal
CUST-3974,Maya Rahayu,palembang,Marketplace,2025-12-25,7,15,4434400,5,5,5,555,Champions
CUST-3975,Reza Setiawan,Denpasar,Instagram Ads,2025-09-01,122,6,1484150,2,4,4,244,Loyal
CUST-3976,Umar Darmawan,Medan,Instagram Ads,2025-12-28,4,5,1186350,5,4,3,543,Champions
CUST-3977,Sinta Halim,Bekasi,Instagram Ads,2024-12-26,371,1,100300,1,1,1,111,Lost
CUST-3978,Vina Hidayat,Pekanbaru,Marketplace,2025-12-30,2,1,207400,5,1,1,511,Potential Loyalist
CUST-3979,Jasmine Wibowo,Palembang,Instagram Ads,2024-04-04,637,3,1100000,1,3,3,133,At-Risk
CUST-3980,Endah Kurniawan,Jakarta,TikTok Ads,2025-12-19,13,20,4760050,5,5,5,555,Champions
CUST-3981,Citra Nugroho,Tangerang,Marketplace,2025-07-08,177,5,1838650,2,4,4,244,Loyal
CUST-3982,Adit Suryadi,Jakarta,TikTok Ads,2025-11-18,44,9,2055250,4,5,4,454,Champions
CUST-3983,Galih Halim,Yogyakarta,Instagram Ads,2025-09-03,120,14,2956000,2,5,5,255,Loyal
CUST-3984,Gita Rahayu,Semarang,TikTok Ads,2025-12-26,6,9,1933000,5,5,4,554,Champions
CUST-3985,Rizky Handoko,Medan,Instagram Ads,2025-12-15,17,7,1958400,5,4,4,544,Champions
CUST-3986,Gita Purnama,Bandung,Google Search,2025-10-26,67,3,782000,3,3,2,332,Needs Attention
CUST-3987,Nadia Ramadhan,surabaya,Instagram Ads,2025-12-01,31,5,1905700,4,4,4,444,Champions
CUST-3988,Laras Sukmawati,Bekasi,Referral,2024-01-23,709,1,118000,1,1,1,111,Lost
CUST-3989,Sinta Nugroho,Yogyakarta,Referral,2025-12-27,5,3,310200,5,3,1,531,Potential Loyalist
CUST-3990,Zaki Setiawan,Medan,Google Search,2025-10-14,79,3,733600,3,3,2,332,Needs Attention
CUST-3991,Adit Anggraini,Unknown,Instagram Ads,2025-12-05,27,3,550250,4,3,2,432,Potential Loyalist
CUST-3992,Prita Marliana,Jakarta,TikTok Ads,2025-11-08,54,8,1854300,3,4,4,344,Loyal
CUST-3993,Indra Kusuma,Jakarta,Instagram Ads,2025-12-02,30,7,1611500,4,4,4,444,Champions
CUST-3994,Beni Hidayat,Medan,TikTok Ads,2025-11-09,53,3,2697000,3,3,5,335,Needs Attention
CUST-3995,Zahra Rahayu,Jakarta,Organic Social,2025-03-06,301,3,742100,1,3,2,132,At-Risk
CUST-3996,Hilda Yulianti,Jakarta,TikTok Ads,2024-09-09,479,2,271000,1,2,1,121,Lost
CUST-3997,Nanda Darmawan,Jakarta,Referral,2025-10-29,64,5,1064800,3,4,3,343,Loyal
CUST-3998,Dewi Kurniawan,Bandung,Organic Social,,,0,0,,,,,Never Purchased
CUST-3999,Zaki Rahayu,Jakarta,Marketplace,2025-11-10,52,4,1798450,3,3,4,334,Needs Attention
CUST-4000,Wawan Yulianti,Medan,Referral,2025-12-06,26,19,6958800,4,5,5,455,Champions
CUST-4001,Galih Cahyani,Medan,Instagram Ads,2024-09-07,481,1,156000,1,1,1,111,Lost
CUST-4002,Umar Santoso,Jakarta,Instagram Ads,2025-12-18,14,16,5699400,5,5,5,555,Champions
CUST-4003,Rangga Setiawan,Palembang,Organic Social,2025-12-26,6,19,3816250,5,5,5,555,Champions
CUST-4004,Rizky Setiawan,Bekasi,Instagram Ads,2025-11-10,52,2,420000,3,2,2,322,Needs Attention
CUST-4005,Guntur Ramadhan,Bekasi,TikTok Ads,2025-12-01,31,4,693000,4,3,2,432,Potential Loyalist
CUST-4006,Reza Prakoso,Jakarta,Referral,2025-12-29,3,5,1378300,5,4,3,543,Champions
CUST-4007,Erik Santoso,Medan,Google Search,2025-11-27,35,6,2113400,4,4,4,444,Champions
CUST-4008,Mega Yulianti,Yogyakarta,TikTok Ads,2024-07-19,531,1,500000,1,1,2,112,Lost
CUST-4009,Irfan Hidayat,Bogor,Marketplace,2025-12-14,18,17,4587500,5,5,5,555,Champions
CUST-4010,Farah Wijaya,Bandung,Google Search,2025-12-19,13,9,3309000,5,5,5,555,Champions
CUST-4011,Jihan Santoso,Tangerang,Marketplace,2025-12-21,11,8,1484000,5,4,4,544,Champions
CUST-4012,Endah Hartono,Surabaya,Organic Social,2025-08-11,143,4,897500,2,3,3,233,At-Risk
CUST-4013,Cahya Suryadi,Medan,TikTok Ads,2025-12-28,4,9,2791950,5,5,5,555,Champions
CUST-4014,Umar Marliana,Jakarta,TikTok Ads,2025-11-24,38,3,1832300,4,3,4,434,Potential Loyalist
CUST-4015,Laras Yulianti,Bandung,TikTok Ads,2024-12-11,386,2,521400,1,2,2,122,Lost
CUST-4016,Taufik Pratama,Jakarta,Referral,2025-09-29,94,2,358000,3,2,1,321,Needs Attention
CUST-4017,Farah Gunawan,Unknown,Referral,2025-12-31,1,5,1105500,5,4,3,543,Champions
CUST-4018,Lukman Kurniawan,Jakarta,Organic Social,2025-11-08,54,6,2044200,3,4,4,344,Loyal
CUST-4019,Bayu Yulianti,Denpasar,TikTok Ads,2025-06-09,206,2,618000,2,2,2,222,Lost
CUST-4020,Zaki Anggraini,Jakarta,Instagram Ads,2025-12-14,18,3,642750,5,3,2,532,Potential Loyalist
CUST-4021,Rizky Utami,Denpasar,TikTok Ads,2025-12-17,15,5,757600,5,4,2,542,Champions
CUST-4022,Doni Darmawan,Medan,Instagram Ads,2025-12-06,26,1,252000,4,1,1,411,Potential Loyalist
CUST-4023,Sinta Yulianti,Surabaya,Instagram Ads,2025-07-18,167,2,958200,2,2,3,223,Lost
CUST-4024,Taufik Darmawan,Semarang,Instagram Ads,,,0,0,,,,,Never Purchased
CUST-4025,Rizky Pratama,Depok,Organic Social,2025-11-24,38,1,236000,4,1,1,411,Potential Loyalist
CUST-4026,Rangga Cahyani,Depok,Instagram Ads,2025-02-14,321,5,1742750,1,4,4,144,Loyal
CUST-4027,Wawan Anggraini,Bandar Lampung,TikTok Ads,2025-03-12,295,1,256500,1,1,1,111,Lost
CUST-4028,Wawan Utami,Surabaya,TikTok Ads,2024-08-27,492,2,499500,1,2,2,122,Lost
CUST-4029,Hilda Prakoso,Bogor,Google Search,2025-03-17,290,2,440000,1,2,2,122,Lost
CUST-4030,Hana Purnama,Bandung,Google Search,2025-08-12,142,2,310800,2,2,1,221,Lost
CUST-4031,Yuni Permana,Bekasi,Marketplace,2025-05-02,244,1,356000,1,1,1,111,Lost
CUST-4032,Umar Halim,Semarang,TikTok Ads,2025-11-16,46,5,2085000,4,4,4,444,Champions
CUST-4033,Prita Anggraini,Depok,TikTok Ads,2025-08-25,129,5,1175600,2,4,3,243,Loyal
CUST-4034,Indra Kusuma,Jakarta,Instagram Ads,2025-09-26,97,6,1260000,3,4,3,343,Loyal
CUST-4035,Vero Marliana,Malang,TikTok Ads,2025-12-11,21,5,1947500,4,4,4,444,Champions
CUST-4036,Sinta Halim,Surabaya,TikTok Ads,2025-12-28,4,7,3316250,5,4,5,545,Champions
CUST-4037,Ivan Suryadi,Yogyakarta,Instagram Ads,2025-12-12,20,9,2383000,4,5,4,454,Champions
CUST-4038,Laras Gunawan,Depok,Organic Social,2025-05-14,232,5,2295700,1,4,4,144,Loyal
CUST-4039,Umar Permana,Jakarta,Instagram Ads,2025-11-02,60,5,1198000,3,4,3,343,Loyal
CUST-4040,Adit Suryadi,Jakarta,Instagram Ads,2025-04-22,254,3,919250,1,3,3,133,At-Risk
CUST-4041,Taufik Santoso,Bandung,Instagram Ads,2025-03-20,287,3,1652000,1,3,4,134,At-Risk
CUST-4042,Fajar Sukmawati,Jakarta,Organic Social,2025-12-14,18,10,3063750,5,5,5,555,Champions
CUST-4043,Ivan Suryadi,Surabaya,Google Search,2025-11-06,56,4,1319000,3,3,3,333,Needs Attention
CUST-4044,Indra Handoko,Denpasar,TikTok Ads,2025-11-17,45,5,870000,4,4,3,443,Champions
CUST-4045,Taufik Ramadhan,Denpasar,Google Search,2024-08-06,513,2,424500,1,2,2,122,Lost
CUST-4046,Ayu Wijaya,Bandung,TikTok Ads,2025-12-22,10,8,1421600,5,4,3,543,Champions
CUST-4047,Cahya Saputra,Palembang,Instagram Ads,2025-12-19,13,17,4759700,5,5,5,555,Champions
CUST-4048,Putri Cahyani,Medan,Google Search,2025-03-02,305,1,349000,1,1,1,111,Lost
CUST-4049,Rangga Lestari,Surabaya,TikTok Ads,2025-11-04,58,2,519450,3,2,2,322,Needs Attention
CUST-4050,Yoga Ramadhan,Medan,TikTok Ads,2024-04-06,635,1,318750,1,1,1,111,Lost
CUST-4051,Zaki Wijaya,yogyakarta,Referral,2024-05-29,582,1,290000,1,1,1,111,Lost
CUST-4052,Bagus Hartono,Medan,Instagram Ads,2025-10-30,63,11,3882750,3,5,5,355,Loyal
CUST-4053,Wulan Sukmawati,jakarta,TikTok Ads,2024-10-24,434,2,414250,1,2,2,122,Lost
CUST-4054,Erik Hidayat,Jakarta,Google Search,2025-12-28,4,10,2952100,5,5,5,555,Champions
CUST-4055,Jasmine Nugroho,Bogor,TikTok Ads,2025-12-03,29,1,351000,4,1,1,411,Potential Loyalist
CUST-4056,Citra Prakoso,Balikpapan,Instagram Ads,2025-10-08,85,2,430000,3,2,2,322,Needs Attention
CUST-4057,Bagus Marliana,Medan,Organic Social,2025-08-30,124,2,646000,2,2,2,222,Lost
CUST-4058,Umar Kurniawan,Bandung,Instagram Ads,2025-12-31,1,15,3847200,5,5,5,555,Champions
CUST-4059,Rizky Halim,Medan,TikTok Ads,2025-09-12,111,3,947000,2,3,3,233,At-Risk
CUST-4060,Reza Purnama,Jakarta,Marketplace,2025-10-02,91,1,313500,3,1,1,311,Needs Attention
CUST-4061,Reza Maulana,Unknown,Referral,2025-12-13,19,8,1939750,5,4,4,544,Champions
CUST-4062,Prita Permana,Yogyakarta,Instagram Ads,2025-03-17,290,3,547000,1,3,2,132,At-Risk
CUST-4063,Kartika Hartono,Malang,Marketplace,2024-07-22,528,2,381000,1,2,1,121,Lost
CUST-4064,Farah Permana,Surabaya,Instagram Ads,2025-12-15,17,9,3387400,5,5,5,555,Champions
CUST-4065,Dewi Darmawan,Semarang,Organic Social,2025-12-15,17,10,1470000,5,5,3,553,Champions
CUST-4066,Tono Suryadi,Bandung,Google Search,2025-11-05,57,3,674400,3,3,2,332,Needs Attention
CUST-4067,Tono Pratama,Surabaya,Google Search,2025-07-17,168,1,156000,2,1,1,211,Lost
CUST-4068,Tono Marliana,Surabaya,Instagram Ads,2025-09-18,105,1,207000,3,1,1,311,Needs Attention
CUST-4069,Kevin Wijaya,Surabaya,Instagram Ads,2025-12-27,5,10,2933650,5,5,5,555,Champions
CUST-4070,Sari Kurniawan,Bekasi,Organic Social,2025-02-18,317,1,267000,1,1,1,111,Lost
CUST-4071,Gita Cahyani,Solo,Instagram Ads,2025-03-07,300,3,671400,1,3,2,132,At-Risk
CUST-4072,Guntur Lestari,Yogyakarta,TikTok Ads,2025-09-16,107,2,261300,3,2,1,321,Needs Attention
CUST-4073,Sari Halim,Balikpapan,Marketplace,2024-08-04,515,2,1153000,1,2,3,123,Lost
CUST-4074,Yoga Hidayat,Depok,TikTok Ads,2025-10-25,68,4,722400,3,3,2,332,Needs Attention
CUST-4075,Beni Darmawan,Bandung,Google Search,2025-06-11,204,1,168000,2,1,1,211,Lost
CUST-4076,Faisal Yulianti,Bandung,Marketplace,2025-11-19,43,5,953250,4,4,3,443,Champions
CUST-4077,Kartika Maulana,Solo,Referral,2025-09-12,111,9,4335300,2,5,5,255,Loyal
CUST-4078,Vina Pratama,jakarta,Instagram Ads,2025-11-07,55,1,208250,3,1,1,311,Needs Attention
CUST-4079,Prita Wijaya,jakarta,TikTok Ads,2025-11-29,33,7,2126700,4,4,4,444,Champions
CUST-4080,Umar Halim,Bogor,TikTok Ads,2025-12-27,5,6,885600,5,4,3,543,Champions
CUST-4081,Vero Kurniawan,Yogyakarta,Instagram Ads,2025-11-27,35,15,3710600,4,5,5,455,Champions
CUST-4082,Wulan Cahyani,Makassar,Referral,2024-12-11,386,3,1185000,1,3,3,133,At-Risk
CUST-4083,Laras Utami,Tangerang,Google Search,2025-11-29,33,8,4013250,4,4,5,445,Champions
CUST-4084,Sari Lestari,Bandung,Organic Social,2024-05-18,593,2,324000,1,2,1,121,Lost
CUST-4085,Hesti Suryadi,Bekasi,Google Search,2025-08-22,132,3,819000,2,3,3,233,At-Risk
CUST-4086,Hesti Nugroho,Jakarta,Organic Social,2025-11-30,32,5,719000,4,4,2,442,Champions
CUST-4087,Irfan Prakoso,Bandung,Referral,2025-07-04,181,1,495000,2,1,2,212,Lost
CUST-4088,Joko Permana,Jakarta,Referral,2025-05-27,219,4,1207000,2,3,3,233,At-Risk
CUST-4089,Vero Prakoso,Bandar Lampung,TikTok Ads,2025-10-19,74,4,557300,3,3,2,332,Needs Attention
CUST-4090,Ayu Wijaya,Jakarta,Instagram Ads,2025-12-30,2,17,3779600,5,5,5,555,Champions
CUST-4091,Fajar Gunawan,Depok,Marketplace,2025-09-06,117,3,677200,2,3,2,232,At-Risk
CUST-4092,Sari Firmansyah,Bandung,Marketplace,2025-12-25,7,9,2476500,5,5,4,554,Champions
CUST-4093,Taufik Permana,Jakarta,Marketplace,2025-07-11,174,4,1402950,2,3,3,233,At-Risk
CUST-4094,Dinda Gunawan,Surabaya,Organic Social,2025-06-16,199,1,319200,2,1,1,211,Lost
CUST-4095,Galih Darmawan,Jakarta,TikTok Ads,2025-10-29,64,1,32000,3,1,1,311,Needs Attention
CUST-4096,Yuni Marliana,Medan,Instagram Ads,2025-11-05,57,17,6545850,3,5,5,355,Loyal
CUST-4097,Rangga Kurniawan,Tangerang,Referral,2025-09-15,108,5,1592950,3,4,4,344,Loyal
CUST-4098,Zahra Lestari,Jakarta,TikTok Ads,2025-12-25,7,5,2003500,5,4,4,544,Champions
CUST-4099,Hesti Firmansyah,Pekanbaru,Google Search,2025-04-25,251,1,361250,1,1,1,111,Lost
CUST-4100,Hana Sukmawati,Solo,TikTok Ads,2025-08-04,150,9,2661850,2,5,5,255,Loyal
CUST-4101,Irfan Cahyani,Bogor,TikTok Ads,2025-12-01,31,10,2868350,4,5,5,455,Champions
CUST-4102,Eka Lestari,Bandung,Instagram Ads,2024-05-17,594,2,349550,1,2,1,121,Lost
CUST-4103,Cahya Gunawan,jakarta,Google Search,2025-12-14,18,3,654750,5,3,2,532,Potential Loyalist
CUST-4104,Taufik Saputra,Surabaya,Referral,2025-12-24,8,4,858000,5,3,3,533,Potential Loyalist
CUST-4105,Gita Wijaya,Unknown,Instagram Ads,2025-12-29,3,9,2918650,5,5,5,555,Champions
CUST-4106,Nadia Halim,Bandung,TikTok Ads,2025-12-11,21,7,841650,4,4,3,443,Champions
CUST-4107,Cindy Hidayat,Semarang,Organic Social,2025-11-09,53,6,1627250,3,4,4,344,Loyal
CUST-4108,Hana Maulana,palembang,Marketplace,2025-08-13,141,2,494000,2,2,2,222,Lost
CUST-4109,Taufik Gunawan,Yogyakarta,Marketplace,2025-11-20,42,4,547000,4,3,2,432,Potential Loyalist
CUST-4110,Mega Wibowo,Bandar Lampung,TikTok Ads,,,0,0,,,,,Never Purchased
CUST-4111,Lukman Rahayu,Surabaya,Instagram Ads,2025-12-23,9,4,813500,5,3,3,533,Potential Loyalist
CUST-4112,Wulan Firmansyah,Yogyakarta,Marketplace,2025-07-17,168,10,2846450,2,5,5,255,Loyal
CUST-4113,Nanda Gunawan,Jakarta,TikTok Ads,2024-10-13,445,1,34200,1,1,1,111,Lost
CUST-4114,Bagus Setiawan,Jakarta,Instagram Ads,2025-12-30,2,6,1532700,5,4,4,544,Champions
CUST-4115,Mega Firmansyah,Bekasi,Marketplace,2025-11-26,36,8,2011300,4,4,4,444,Champions
CUST-4116,Nanda Maulana,Surabaya,TikTok Ads,2025-11-07,55,9,2240400,3,5,4,354,Loyal
CUST-4117,Citra Wibowo,jakarta,TikTok Ads,2025-08-25,129,2,246250,2,2,1,221,Lost
CUST-4118,Galih Marliana,Tangerang,Instagram Ads,2025-12-19,13,4,1015800,5,3,3,533,Potential Loyalist
CUST-4119,Beni Gunawan,Surabaya,Organic Social,2025-08-24,130,6,1930800,2,4,4,244,Loyal
CUST-4120,Dewi Kurniawan,Unknown,Google Search,2024-09-10,478,1,168300,1,1,1,111,Lost
CUST-4121,Ivan Prakoso,Surabaya,Marketplace,2024-06-08,572,1,942300,1,1,3,113,Lost
CUST-4122,Faisal Yulianti,Surabaya,Instagram Ads,2025-09-12,111,6,1597250,2,4,4,244,Loyal
CUST-4123,Gita Purnama,Denpasar,Organic Social,2025-10-24,69,4,1277250,3,3,3,333,Needs Attention
CUST-4124,Joko Pratama,Bogor,Organic Social,2025-01-21,345,1,1047000,1,1,3,113,Lost
CUST-4125,Tono Lestari,Jakarta,TikTok Ads,2025-12-26,6,19,5038450,5,5,5,555,Champions
CUST-4126,Yoga Sukmawati,Denpasar,Instagram Ads,2025-12-13,19,2,383400,5,2,2,522,Potential Loyalist
CUST-4127,Ayu Firmansyah,Medan,TikTok Ads,2025-12-15,17,7,3362100,5,4,5,545,Champions
CUST-4128,Nanda Pratama,Semarang,Instagram Ads,2025-06-11,204,1,365750,2,1,1,211,Lost
CUST-4129,Dewi Pratama,depok,Instagram Ads,2025-12-27,5,9,2770250,5,5,5,555,Champions
CUST-4130,Kevin Utami,Jakarta,Marketplace,2025-05-21,225,3,800000,2,3,2,232,At-Risk
CUST-4131,Reza Maulana,Yogyakarta,TikTok Ads,2024-12-27,370,1,739500,1,1,2,112,Lost
CUST-4132,Maya Gunawan,Bandung,Instagram Ads,2025-12-18,14,3,768000,5,3,2,532,Potential Loyalist
CUST-4133,Anwar Lestari,Medan,Google Search,2024-07-20,530,1,280500,1,1,1,111,Lost
CUST-4134,Irfan Permana,Jakarta,Instagram Ads,2025-10-31,62,1,338200,3,1,1,311,Needs Attention
CUST-4135,Fajar Ramadhan,Surabaya,TikTok Ads,2025-09-17,106,2,745000,3,2,2,322,Needs Attention
CUST-4136,Farah Firmansyah,Medan,Instagram Ads,2025-12-22,10,19,5940700,5,5,5,555,Champions
CUST-4137,Cindy Cahyani,Malang,TikTok Ads,2025-11-24,38,4,1352500,4,3,3,433,Potential Loyalist
CUST-4138,Krisna Permana,Jakarta,Organic Social,2025-10-31,62,4,895000,3,3,3,333,Needs Attention
CUST-4139,Bayu Santoso,Yogyakarta,TikTok Ads,2025-01-30,336,4,724000,1,3,2,132,At-Risk
CUST-4140,Farah Permana,Yogyakarta,TikTok Ads,2025-12-10,22,5,1164300,4,4,3,443,Champions
CUST-4141,Joko Hidayat,Jakarta,TikTok Ads,2025-09-26,97,6,1786850,3,4,4,344,Loyal
CUST-4142,Putri Anggraini,Bogor,Instagram Ads,2025-08-28,126,8,2528000,2,4,4,244,Loyal
CUST-4143,Hana Kurniawan,Surabaya,TikTok Ads,2025-10-15,78,9,2527150,3,5,4,354,Loyal
CUST-4144,Hana Kurniawan,Tangerang,Instagram Ads,2025-11-22,40,5,945050,4,4,3,443,Champions
CUST-4145,Fajar Pratama,Jakarta,Instagram Ads,2025-03-22,285,2,1188000,1,2,3,123,Lost
CUST-4146,Hana Prakoso,Bandar Lampung,Instagram Ads,2025-12-11,21,7,2933450,4,4,5,445,Champions
CUST-4147,Taufik Hartono,medan,Instagram Ads,2025-12-04,28,11,4560150,4,5,5,455,Champions
CUST-4148,Nanda Permana,Bandung,Instagram Ads,2025-09-09,114,6,1661000,2,4,4,244,Loyal
CUST-4149,Eka Rahayu,Jakarta,Instagram Ads,2025-09-02,121,2,279000,2,2,1,221,Lost
CUST-4150,Wawan Kurniawan,Pekanbaru,Instagram Ads,2025-08-09,145,1,345000,2,1,1,211,Lost
CUST-4151,Mega Ramadhan,Tangerang,Instagram Ads,2025-07-14,171,2,745000,2,2,2,222,Lost
CUST-4152,Yoga Hidayat,Bandung,Organic Social,2024-03-03,669,1,311100,1,1,1,111,Lost
CUST-4153,Hesti Anggraini,Depok,TikTok Ads,2025-06-27,188,9,3811200,2,5,5,255,Loyal
CUST-4154,Zahra Kurniawan,Jakarta,TikTok Ads,2025-10-11,82,9,2460500,3,5,4,354,Loyal
CUST-4155,Sinta Suryadi,Bandung,Google Search,2025-12-31,1,3,903000,5,3,3,533,Potential Loyalist
CUST-4156,Farah Kurniawan,Depok,TikTok Ads,2025-04-29,247,2,370000,1,2,1,121,Lost
CUST-4157,Nadia Utami,Bandung,Instagram Ads,2025-11-16,46,5,1621500,4,4,4,444,Champions
CUST-4158,Lukman Prakoso,Jakarta,Google Search,2025-11-18,44,5,3078800,4,4,5,445,Champions
CUST-4159,Kartika Maulana,Balikpapan,Referral,2024-12-11,386,2,143800,1,2,1,121,Lost
CUST-4160,Cindy Gunawan,Yogyakarta,TikTok Ads,2025-12-11,21,6,2407600,4,4,4,444,Champions
CUST-4161,Bagus Setiawan,Pekanbaru,Google Search,2025-11-14,48,2,665000,4,2,2,422,Potential Loyalist
CUST-4162,Oki Wibowo,Makassar,Instagram Ads,2025-04-24,252,1,330000,1,1,1,111,Lost
CUST-4163,Ivan Wibowo,Bandar Lampung,TikTok Ads,2024-05-06,605,1,490000,1,1,2,112,Lost
CUST-4164,Dinda Rahayu,Bandung,Google Search,2025-10-18,75,5,2234500,3,4,4,344,Loyal
CUST-4165,Putri Wibowo,Semarang,Organic Social,2025-12-04,28,13,6532000,4,5,5,455,Champions
CUST-4166,Adit Darmawan,Jakarta,Instagram Ads,2025-12-06,26,6,1702450,4,4,4,444,Champions
CUST-4167,Umar Hartono,yogyakarta,Instagram Ads,2025-05-17,229,5,1811500,2,4,4,244,Loyal
CUST-4168,Hilda Santoso,Jakarta,TikTok Ads,2025-06-23,192,2,447800,2,2,2,222,Lost
CUST-4169,Bagus Kusuma,Medan,Marketplace,2025-07-19,166,3,632100,2,3,2,232,At-Risk
CUST-4170,Farah Purnama,Bandung,TikTok Ads,2025-11-05,57,4,616000,3,3,2,332,Needs Attention
CUST-4171,Sinta Purnama,Bandung,Referral,2025-12-13,19,3,509200,5,3,2,532,Potential Loyalist
CUST-4172,Gita Suryadi,Solo,Organic Social,2025-01-28,338,1,178000,1,1,1,111,Lost
CUST-4173,Adit Marliana,Jakarta,Marketplace,2025-12-23,9,2,321300,5,2,1,521,Potential Loyalist
CUST-4174,Yuni Saputra,Jakarta,Referral,2025-11-29,33,10,2266550,4,5,4,454,Champions
